angDist,_RAJ2000,_DEJ2000,GaiaEDR3,RA_ICRS,DE_ICRS,GLON,GLAT,Plx,GMAG,Gmag,BP-RP,E(BP/RP)c,pmRA,pmDE,RUWE,Rpm,f_Plx,f_pm,_RA.icrs,_DE.icrs,_RAJ2000.1,_DEJ2000.1,recno,CATS,Name,RAJ2000,DEJ2000,Type1,Type2,Orb.Per,Outburst,SpType2,SpType1,Source,rest,plx,pmRA.1,pmDE.1,Gmag.1,GMAG.1,BPmag,RPmag,Teff,Type
0.108215,284.0336311731379,45.6277888177545,2107209847044730112,284.03363117314,45.62778881775,75.52253438720422,18.251529268369048,0.9933686095578088,4.97058710349182,14.985034,0.14967728,0.0046124879682805,1.7470146637336104,-6.54388143191872,1.0259063,9.138962005867848,1,0,284.03363117314,45.62778881775,284.0336207168901,45.6278179744541,761,CATS,J1856+4537,284.0336207168901,45.6278179744541,DN,,0.16594,,M/5,DA,2107209847044730112,956.67076437764,1.017,1.642,-6.557,14.992578,5.088765488833651,14.990748,14.843295,9579.0,Catacalysmic Variables
0.038229,320.3605619312934,-54.0762959981673,6463668670854493952,320.36056193129,-54.07629599817,342.7731045750202,-43.403783277066296,1.8925670923261328,5.069815290274137,13.684559,0.15421104,0.024187003972242,0.3761024427051761,-2.4410704971267103,1.0272928,5.647933053807073,1,0,320.36056193129,-54.07629599817,320.3605587870695,-54.07628554044741,54,CATS,2117-5417,320.3605587870695,-54.0762855404474,NL,,0.1545,,,,6463668670854493952,529.24093091921,1.8612,0.414,-2.348,13.73696,5.118692876608783,13.816615,13.618939,8175.0,Catacalysmic Variables
0.098195,107.8905779524981,0.8684905954208,3114391428987853312,107.8905779525,0.86849059542,214.45557899531204,4.873227600325913,1.4005459884195304,3.705836845164381,12.974351,0.16042328,-0.0025465839018388,0.6199032048234927,-5.994411625504572,1.0896101,6.874632456155474,1,0,107.8905779525,0.86849059542,107.8905754007779,0.8685177522834,599,CATS,HQ Mon,107.8905754007779,0.8685177522834,NL,UX,0.316,,,,3114391428987853312,756.614767426968,1.2942,0.565,-6.115,13.010141,3.615766932521055,12.967929,12.847863,9421.0,Catacalysmic Variables
0.189369,250.9404059792878,34.0442654616515,1326482511724121344,250.94040597929,34.04426546165,55.92762450796113,40.17913622594406,2.120305848000502,4.022834993610596,12.390843,-0.053588867,-0.0029181887963656,0.0222787983835051,-12.084217997123384,0.9770043,7.801938997384012,1,0,250.94040597929,34.04426546165,250.9404054532738,34.0443180623406,928,CATS,V1084 Her,250.9404054532738,34.0443180623406,NL,SW,0.12056,,,,1326482511724121344,438.750664055408,2.2507,0.092,-11.819,12.370533,4.1594440660735525,12.279566,12.375009,9054.5,Catacalysmic Variables
0.216887,297.2770417895644,77.7397688536203,2291308397504739968,297.27704178956,77.73976885362,109.9736360618968,23.48618978777494,2.4942942285472967,6.457226812420259,14.472489,0.5112181,0.0469483437892588,-8.257700322453838,-10.711089053536435,1.3353598,10.12812390736456,1,0,297.27704178956,77.73976885362,297.2772153767188,77.73981650705221,709,CATS,AB Dra,297.2772153767188,77.7398165070522,DN,UG,0.152,,,,2291308397504739968,404.737612072563,2.4421,-8.291,-10.719,14.728468,6.692600174773636,14.863339,14.330164,7104.91,Catacalysmic Variables
0.135891,22.9994560721356,29.8227769066916,303221877895676672,22.99945607214,29.82277690669,133.33412678019656,-32.228392887198424,1.7571094504311229,6.480187233819628,15.256193,0.4158678,0.0144025337424407,7.569989961068344,-3.975143996570796,0.9597432,9.91608343542683,1,0,22.99945607214,29.82277690669,22.9994174715562,29.8227943248403,1161,CATS,TT Tri,22.9994174715562,29.8227943248403,NL,UX,0.139637,,,,303221877895676672,542.693550426268,1.8144,7.538,-3.923,15.433031,6.760257698541965,15.533579,15.077732,7416.0,Catacalysmic Variables
0.628165,292.8713724152884,45.9848629318511,2128235773544310400,292.87137241529,45.98486293185,78.3828720903641,12.733230897855211,2.899277500724696,4.986732358498461,12.675283,0.34385395,0.0231419759105366,-12.998385125405392,-37.10379759111921,1.1116457,10.648061261710438,1,0,292.87137241529,45.98486293185,292.8714558186131,45.985027517338985,748,CATS,J1931+4559,292.8714558186131,45.985027517339,NL,DN,0.2544,,,,2128235773544310400,347.985701110907,2.8449,-13.041,-37.014,12.739094,5.03128700521269,12.829762,12.494865,8542.0,Catacalysmic Variables
0.046456,291.0450199049751,44.9929928053431,2126637221076540544,291.04501990498,44.99299280534,76.89722853574557,13.460636819454956,0.3980939368991293,4.244203862690206,16.244276,0.13584137,0.0066441617154973,-2.508537491121791,-1.4720990340719573,1.0047807,8.562680770434882,1,0,291.04501990498,44.99299280534,291.0450354302238,44.9929995862679,749,CATS,J1924+4459,291.0450354302238,44.9929995862679,NL,SW,0.114379,,M/5,DA,2126637221076540544,2315.87452066872,0.4009,-2.467,-1.524,16.183027,4.3594518768332655,16.152885,16.05738,9545.67,Catacalysmic Variables
0.395601,357.5386855372656,-26.3813069363699,2337436792938619392,357.53868553727,-26.38130693637,32.57342769774771,-76.30751646776334,1.735375415878334,6.631903727163241,15.4349375,0.40906525,0.071131796633842,24.727194697753625,-0.210004956697094,1.0620103,12.400889022182874,1,0,357.53868553727,-26.38130693637,357.5385628771217,-26.38130607777269,705,CATS,VZ Scl,357.5385628771217,-26.3813060777727,NL,VY,0.144622,,,,2337436792938619392,551.697201336395,1.7852,24.718,-0.19,15.474529,6.766025095683871,15.53992,15.146586,7841.0,Catacalysmic Variables
0.180261,172.340283598477,-53.9288120028037,5348039989335089408,172.34028359848,-53.9288120028,290.930150836252,7.019343453300505,0.6458044653381361,4.959490355784684,15.908984,0.3636303,-0.0022380132117354,-10.430984895920409,4.553750404594751,0.997339,11.190012401478397,1,0,172.34028359848,-53.9288120028,172.34036150704614,-53.9288320783432,197,CATS,J1129-5355,172.3403615070461,-53.9288320783432,NL,,0.15355,,,,5348039989335089408,1435.43245450925,0.6706,-10.317,4.518,15.9778,5.192886193908027,16.047842,15.716459,8472.67,Catacalysmic Variables
0.026291,345.9444155810386,53.2874560128591,1996248233085177472,345.94441558104,53.28745601286,107.13527159985142,-6.25004179103173,1.0770981344415138,4.636541871345569,14.475266,0.2636776,-0.0012238066307939,1.019860774065478,-1.3829230025777384,1.0094669,5.650774192783395,1,0,345.94441558104,53.28745601286,345.9444085162015,53.2874619707826,805,CATS,V425 Cas,345.9444085162015,53.2874619707826,NL,VY,0.1496,,,,1996248233085177472,885.681248048586,1.1009,0.95,-1.34,14.56862,4.832232751293384,14.603387,14.352427,9164.67,Catacalysmic Variables
0.161661,354.4967563009709,43.1474699022657,1925596502097065344,354.49675630097,43.14746990227,108.96868636275248,-17.723933784416825,1.174059994990385,6.544866398113447,16.196415,0.5244837,0.0332983776005142,5.05944115231642,-8.709179843108805,1.0466745,11.212020910074818,1,0,354.49675630097,43.14746990227,354.4967244448436,43.1475083252675,819,CATS,J2337+4308,354.4967244448436,43.1475083252675,NL,VY,0.1605,,,,1925596502097065344,908.347451438924,1.0742,5.232,-8.64,16.178408,6.387147989887101,16.280176,15.79999,7176.0,Catacalysmic Variables
0.131637,190.2417671993464,-1.9886984136143,3683277061567168000,190.24176719935,-1.98869841361,297.5678328312033,60.773950196232,1.519741437356682,,19.570974,0.0566864,,-3.5010104188165205,-7.7371558930540285,0.9933171,14.216123431486864,0,1,190.24176719935,-1.98869841361,190.2417756991748,-1.9886628481357,518,CATS,J1240-0159,190.2417756991748,-1.9886628481357,AC,NL,0.025941,,,DB,3683277061567168000,587.351166150512,1.8569,-1.852,-8.006,19.62993,10.78544082322504,19.466904,19.401007,,Catacalysmic Variables
0.122377,335.1121804662113,2.014797097232,2679569936368095488,335.11218046621,2.01479709723,65.55572858181016,-43.41388976257405,1.724564190656752,4.617665771634103,13.434269,0.072776794,-0.0001001717827087134,-3.749101561764024,-6.617763407863912,1.0880377,7.840037710835549,1,0,335.11218046621,2.01479709723,335.1121974935001,2.0148265250458,670,CATS,HL Aqr,335.1121974935001,2.0148265250458,NL,UX,0.13557,,,,2679569936368095488,585.00718473067,1.6818,-3.835,-6.612,13.427714,4.59190800061711,13.397184,13.360736,9554.67,Catacalysmic Variables
0.19105,228.2595817499861,23.2523861682313,1263484034505616256,228.25958174999,23.25238616823,33.99292348398375,57.83755454323696,1.2146325550356445,6.5412965457769054,16.119072,0.3002758,0.0795083120292692,3.5844586593674053,11.396596542958005,1.0119491,11.505365843649605,1,0,228.25958174999,23.25238616823,228.25956402660373,23.2523356587361,936,CATS,NY Ser,228.2595640266037,23.2523356587361,DN,SU,0.0978,,,,1263484034505616256,756.725303669916,1.2941,3.659,11.369,16.075434,6.680742718423812,16.036448,15.81113,8583.0,Catacalysmic Variables
0.081535,334.480758906909,-8.3510229994105,2616360833953395456,334.48075890691,-8.35102299941,53.00022507476942,-49.15760203235196,1.8416470131891745,5.183743757032916,13.857713,0.33225822,0.2952406390415598,2.2763226309523,4.512378886155068,1.0094075,7.375900513071052,1,0,334.48075890691,-8.35102299941,334.480748468458,-8.3510431561513,680,CATS,FO Aqr,334.480748468458,-8.3510431561513,NL,IP,0.20206,,,,2616360833953395456,518.148931784858,1.9024,2.317,4.541,13.523223,4.950949964247624,13.558244,13.30033,9146.0,Catacalysmic Variables
0.1029,101.5817123173997,50.7636422329021,991644314411825536,101.5817123174,50.7636422329,165.19881011589368,19.91501951570344,0.651005406183955,4.562748338765967,15.494825,0.19635963,0.008493634920351,2.1348079721173376,-6.244182128097536,1.0286446,9.592226333756482,1,0,101.5817123174,50.7636422329,101.5816980107679,50.76366934592591,986,CATS,0642+5049,101.5816980107679,50.7636693459259,NL,UX,0.1569,,,,991644314411825536,1463.32368677144,0.6508,2.037,-6.102,15.471568,4.644865987179534,15.474991,15.327743,9584.5,Catacalysmic Variables
0.109397,140.0466844313869,33.9451280623471,702296666944246784,140.04668443139,33.94512806235,190.83396488212435,44.4969161455424,1.8957441024031547,5.881021218071556,14.492122,0.05676365,0.0025412779044242,1.7120538759737105,6.534754401892739,1.0193126,8.640347456774682,1,0,140.04668443139,33.94512806235,140.0466752390565,33.9450986466412,1059,CATS,BK Lyn,140.0466752390565,33.9450986466412,DN,ER,0.07498,,,,702296666944246784,498.113868031148,1.98,1.717,6.614,14.515869,6.029225834345908,14.484301,14.449418,9554.0,Catacalysmic Variables
0.365,147.9538337828172,34.1232256158538,795244943252669568,147.95383378282,34.12322561585,191.28760368572625,51.043324294918015,1.5126995131415564,5.963109649081362,15.064345,0.10380077,-0.0384312313638823,-4.848339264440237,-22.151065872987825,0.9870031,11.842125971329654,1,0,147.95383378282,34.12322561585,147.9538597729941,34.1233246957012,1036,CATS,RZ LMi,147.9538597729941,34.1233246957012,DN,SU,0.0584,,,,795244943252669568,711.832209286737,1.3757,-4.838,-22.295,15.215666,5.953777823730151,15.084531,15.065356,9516.75,Catacalysmic Variables
0.715108,76.9745826054094,-79.8562282276319,4622567476987430400,76.97458260541,-79.85622822763,292.2623493009045,-31.15030936499313,1.799499807665102,5.751003544947158,14.4752445,0.3460579,0.0553958659248905,21.468130726149067,39.25381066597006,1.1097196,12.728764867086236,1,0,76.97458260541,-79.85622822763,76.97404270717271,-79.85640263238041,298,CATS,AQ Men,76.9740427071727,-79.8564026323804,NL,NS,0.141471,,,,4622567476987430400,552.061997580704,1.7828,21.399,39.235,14.6573,5.947360737302745,14.786346,14.345254,7374.67,Catacalysmic Variables
0.872656,66.1715160910839,-20.1200330690064,5091939988633728640,66.17151609108,-20.12003306901,216.75678166193677,-41.00561681286268,5.332597883928711,5.386344036583949,11.75165,0.16440392,0.0317898471128479,49.677720482912896,-22.47454389250473,1.2062517,10.4346302695002,1,0,66.17151609108,-20.12003306901,66.1712808399864,-20.1199332422397,238,CATS,IM Eri,66.1712808399864,-20.1199332422397,NL,UX,0.145635,,,,5091939988633728640,190.127720474491,5.2311,49.697,-22.471,11.756255,5.361027793593957,11.732193,11.599147,9508.67,Catacalysmic Variables
0.680863,304.391137415184,-3.6642207259132,4222299752184927616,304.39113741518,-3.66422072591,39.697708434218775,-20.800369233446183,1.5277963634299083,5.746279889677865,14.825953,0.4683447,0.03246830748305,-40.13430224001505,-14.632375673806653,1.103439,12.979031551190085,1,0,304.39113741518,-3.66422072591,304.3913155127046,-3.6641560697781,389,CATS,V794 Aql,304.3913155127046,-3.6641560697781,NL,VY,0.1533,,,,4222299752184927616,640.86422631463,1.5337,-39.992,-14.545,14.664576,5.630745852469525,14.710203,14.362602,8349.5,Catacalysmic Variables
0.248075,165.072643286544,-29.8663726977082,5452961607957113216,165.07264328654,-29.86637269771,275.9202123709368,27.11135998682832,0.4272613488389774,3.7678555481958895,15.6143875,0.008366585,0.0032581843096246,-14.843513245038752,4.652705171842032,0.9844114,11.573825206548465,1,0,165.07264328654,-29.86637269771,165.0727192509935,-29.866392920987007,182,CATS,V393 Hya,165.0727192509935,-29.866392920987,NL,,0.135,,,,5452961607957113216,1995.83637799775,0.4614,-14.821,4.55,15.642499,4.1418743288841,15.585817,15.60374,9280.0,Catacalysmic Variables
0.183612,116.7311822001934,-9.57519100935,3040914949554883328,116.73118220019,-9.57519100935,227.89451797845695,7.732688456361345,2.276293295031535,5.361569104782239,13.575427,0.20691204,0.003854604543551,-3.8539395280182953,-10.86486650807872,1.0331773,8.884225434553748,1,0,116.73118220019,-9.57519100935,116.7311998914656,-9.5751430821368,614,CATS,J0746-0934,116.7311998914656,-9.5751430821368,DN,,0.1416,,,,3040914949554883328,430.592933439281,2.2942,-3.926,-10.783,13.589938,5.4196035088087005,13.60689,13.430865,9542.5,Catacalysmic Variables
0.122176,118.3782434001262,4.7654840973987,3095470964175509632,118.37824340013,4.7654840974,215.7722961330098,15.972661321160327,0.6729618819343612,4.563250209630869,15.423298,0.03584957,0.0359188061904536,-3.9698637312240734,-6.4647869443169474,1.0521512,9.823473244690682,1,0,118.37824340013,4.7654840974,118.37826152139267,4.7655128316696,604,CATS,J0753+0445,118.3782615213927,4.7655128316696,NL,VY,0.133,,,,3095470964175509632,1327.98295440052,0.7227,-4.069,-6.47,15.457022,4.841059497043718,15.376598,15.379645,9566.0,Catacalysmic Variables
0.044316,119.2213109633337,8.9754959929227,3146975005100167296,119.22131096333,8.97549599292,212.20831756928905,18.589205503855663,0.8982638965967699,6.65031096792651,16.883291,0.37150383,-0.0139388405908198,1.0406891156611733,-2.7127140507196428,1.0451183,9.199385467523117,1,0,119.22131096333,8.97549599292,119.22130730239432,8.9755077598002,590,CATS,J0756+0858,119.2213073023943,8.9755077598002,NL,UX,0.136974,,,,3146975005100167296,1150.8255186897,0.8384,0.808,-2.645,17.425577,7.120529582608391,17.254307,16.855743,,Catacalysmic Variables
0.137149,319.7080429385965,-64.4203901489586,6401799112903799168,319.7080429386,-64.42039014896,329.70837753148606,-39.92138434477685,1.534009138917114,5.651055933462327,14.721916,0.19999123,0.0367508294056735,6.493251489692317,-5.585860581545392,1.0433179,9.385626059641568,1,0,319.7080429386,-64.42039014896,319.7079759320837,-64.4203653622949,63,CATS,2114-6437,319.7079759320837,-64.4203653622949,CV,,0.1118,,,,6401799112903799168,638.072902182976,1.5394,6.505,-5.577,14.69952,5.675168493486492,14.705583,14.518122,9561.0,Catacalysmic Variables
0.533509,188.7277695061278,37.6289776437566,1519860699806445184,188.72776950613,37.62897764376,140.2335010056368,78.93817532286438,3.3106222901474616,6.658811403348077,14.059263,-0.28297424,0.009962143962686,30.868870531897254,12.431062978347123,1.0721161,11.670042484558737,1,0,188.72776950613,37.62897764376,188.7275958528009,37.62892243680001,906,CATS,AM CVn,188.7275958528009,37.6289224368,AC,NL,0.011907,,,,1519860699806445184,295.908408360283,3.3512,30.935,12.42,14.080565,6.72477847003006,13.901472,14.23653,8868.67,Catacalysmic Variables
0.285186,231.3824042961453,62.0166639538089,1616427198302006144,231.38240429615,62.01666395381,97.6429030274222,46.83458107339613,1.4491593488537038,5.968557933157317,15.162977,0.26912975,0.0456150004304911,-17.604288742051835,3.119030994007419,1.0251994,11.424627726128891,1,0,231.38240429615,62.01666395381,231.3825708792765,62.01665106837311,889,CATS,ES Dra,231.3825708792765,62.0166510683731,DN,ZC,0.1766,,M1-3/5,,1616427198302006144,663.017784078039,1.4796,-17.588,2.9,15.290639,6.183013111947679,15.317705,15.03083,9084.0,Catacalysmic Variables
0.460138,97.3914687521248,71.0766482572881,1112772429499375488,97.39146875212,71.07664825729,143.5955964286335,23.81821733218828,2.672029820445612,5.100085943574239,12.965879,0.23740196,0.0068413392730015,-2.290844456013056,-28.80545885341764,0.8940828,10.270098755272814,1,0,97.39146875212,71.07664825729,97.3914994107817,71.0767756860342,962,CATS,BZ Cam,97.3914994107817,71.0767756860342,NL,VY,0.15353,,,,1112772429499375488,368.113455108616,2.6882,-2.233,-28.677,12.928595,5.098686540685307,12.951661,12.741929,9515.0,Catacalysmic Variables
0.302321,123.2369200179956,19.1993216184999,669503831427966080,123.236920018,19.1993216185,203.77295167251663,26.27071303460649,1.263927998584292,6.590574257759457,16.081963,0.31309795,0.0325317311908019,4.868868138187988,-18.324717626806496,0.9741008,12.471213449742509,1,0,123.236920018,19.1993216185,123.2368973450994,19.19940282093649,1070,CATS,J0812+1911,123.2368973450994,19.1994028209365,NL,NS,0.160053,,,,669503831427966080,751.800273973356,1.3022,4.823,-18.272,16.075693,6.695180601776272,16.067848,15.813629,8630.0,Catacalysmic Variables
0.224662,323.9971673038769,5.4501673197614,2699396467479492480,323.99716730388,5.45016731976,60.00157514450146,-32.6523912237183,0.762193896844393,5.587283511261997,16.176956,0.43572712,0.0465837730639484,13.358010128480691,3.604596522259288,1.1221615,11.881978558899942,1,0,323.99716730388,5.45016731976,323.9971067153671,5.4501512992143,665,CATS,2133+0513,323.9971067153671,5.4501512992143,NL,VY,0.137,,,,2699396467479492480,1317.45184085669,0.7319,13.576,3.611,16.160505,5.561831256791368,16.232763,15.792194,7216.0,Catacalysmic Variables
0.393696,327.9914955047782,14.114731356125,1768858645653683200,327.99149550478,14.11473135612,70.71878950913796,-30.034643880045856,3.4300743532970523,4.561805909987978,11.885289,0.2206335,0.0144036487935417,19.641094657955698,-14.889584221347745,1.7360553,8.84410440093124,1,0,327.99149550478,14.11473135612,327.9914050009586,14.114796592494098,867,CATS,LS Peg,327.9914050009586,14.1147965924941,NL,IP,0.174774,,,,1768858645653683200,285.009904712533,3.4804,19.752,-14.659,12.313363,5.039063235268809,12.179566,12.05208,8583.0,Catacalysmic Variables
0.138477,333.9212012086365,55.6170186384607,2006109065688505472,333.92120120864,55.61701863846,102.14117570682605,-0.8374585651055232,0.8616172669734911,5.3370906148449535,15.660519,0.41708183,0.0151800941848654,-7.944739368204216,-3.441490884052203,1.0208262,10.347632314571092,1,0,333.92120120864,55.61701863846,333.9212636243138,55.6170340407105,801,CATS,CP Lac,333.9212636243138,55.6170340407105,Na,SW,0.145143,,,,2006109065688505472,1128.97729694124,0.8589,-7.925,-3.466,15.661593,5.398166956948584,15.753739,15.363328,8071.0,Catacalysmic Variables
0.259966,306.2371910500271,17.2983392080296,1815021160316471808,306.23719105003,17.29833920803,59.45439899532869,-11.62942301148397,2.513345552716919,5.876497524271404,13.875237,0.28752327,0.0173658364525028,-1.92578709953136,-16.089203403998344,1.068494,9.9233538596213,1,0,306.23719105003,17.29833920803,306.2371998888651,17.2984109258834,850,CATS,CM Del,306.2371998888651,17.2984109258834,NL,UX,0.162,,,,1815021160316471808,402.589731771118,2.4556,-1.898,-16.133,13.901773,5.877459530893201,13.938874,13.681528,9130.0,Catacalysmic Variables
0.502877,233.9710000378098,-14.2201167312705,6265476408553544320,233.97100003781,-14.22011673127,352.055874811945,32.54673416549443,3.567433049494912,6.3648789799934775,13.6031,-0.15307903,0.0051918319460653,-28.619027102541217,-12.814774532899095,1.1131917,11.084778649197998,1,0,233.97100003781,-14.22011673127,233.9711319612822,-14.220060525318,74,CATS,HP Lib,233.9711319612822,-14.220060525318,AC,NL,0.012763,,,,6265476408553544320,273.963559566696,3.6225,-28.775,-12.636,13.61782,6.429355998517975,13.490392,13.690776,8598.67,Catacalysmic Variables
0.131887,79.1111534659481,-0.2040040545058,3221553165121825536,79.11115346595,-0.20400405451,201.7785473206227,-21.10248292055453,1.2773086824212891,4.566017590411509,14.034539,0.14454174,0.0086996951183038,5.070230809126258,-6.724628561429301,1.0283765,8.66158044233452,1,0,79.11115346595,-0.20400405451,79.1111313247229,-0.2039748669339,575,CATS,V1193 Ori,79.1111313247229,-0.2039748669339,NL,UX,0.165001,,,,3221553165121825536,797.070394116132,1.2262,4.981,-6.567,14.013064,4.505580608664577,14.00144,13.902886,9567.75,Catacalysmic Variables
0.026941,273.5853558019695,41.8561376482848,2113091615775375232,273.58535580197,41.85613764828,69.18872226930291,24.2733200962772,0.7865866030171267,4.527249953780473,15.048517,0.110388756,0.0026424338212747,0.6349748445794298,1.611622973739752,1.078032,6.241509047547687,1,0,273.58535580197,41.85613764828,273.5853523341721,41.8561306245221,760,CATS,V533 Her,273.5853523341721,41.8561306245221,Na,DQ,0.147,1963.1,,,2113091615775375232,1164.71108838083,0.83,0.573,1.582,15.048981,4.717889949510422,15.019594,14.934114,9551.25,Catacalysmic Variables
0.096861,254.9653645328121,19.4626449253301,4561245342686490496,254.96536453281,19.46264492533,39.462866479783685,32.99115257678772,0.6224056478835617,6.002006723668849,17.03164,0.28541183,0.0214162900748944,2.608498683418418,-5.427427548540654,1.0255766,10.930245710555967,1,0,254.96536453281,19.46264492533,254.9653516319277,19.4626689245339,312,CATS,J1659+1927,254.9653516319277,19.4626689245339,NL,,0.141,,,,4561245342686490496,1573.27429318092,0.6099,2.744,-5.397,17.067375,6.083352767589448,17.09012,16.826775,9269.5,Catacalysmic Variables
0.267556,234.5003184569778,18.8675950487275,1209876314302933632,234.50031845698,18.86759504873,29.77747085295054,50.97121638341743,2.0279812154336936,6.425048185861115,14.889729,0.50642586,0.0583084956014099,-15.416296519209745,6.09334748759308,1.0052468,10.987235271577443,1,0,234.50031845698,18.86759504873,234.500391821286,18.8675685125617,944,CATS,LX Ser,234.500391821286,18.8675685125617,NL,VY,0.158432,,M2/5,,1209876314302933632,485.767459449934,2.0308,-15.63,5.969,14.963331,6.53118890519524,15.057342,14.554752,7103.86,Catacalysmic Variables
0.100892,157.0003273694672,21.8037423910006,721859001729641216,157.00032736947,21.803742391,214.2539699212,57.041413766278254,0.9736270105950934,6.414003244848011,16.47204,0.40871048,0.1100944422036216,-1.7576988557501645,-6.309556573572506,0.9389456,10.553183705843516,1,0,157.00032736947,21.803742391,157.0003357263251,21.8037693211538,1051,CATS,MV Leo,157.0003357263251,21.8037693211538,DN,ZC,0.1461,,,,721859001729641216,1047.48239948961,0.9062,-1.74,-6.057,16.833582,6.732848328055397,16.71049,16.379318,6876.0,Catacalysmic Variables
0.226294,112.8708048366069,9.9397456363251,3161562367602419328,112.87080483661,9.93974563633,208.47869125937424,13.362087194833586,1.1198567349540771,5.192688857093092,14.946876,0.19307423,-0.0070205138721892,-13.616168942127151,3.3469058055712395,1.1996313,10.680845448043554,1,0,112.87080483661,9.93974563633,112.8708667328052,9.939730328831304,588,CATS,BG CMi,112.8708667328052,9.9397303288313,NL,IP,0.134748,,,,3161562367602419328,966.172348147473,1.0074,-13.715,3.446,14.988342,5.063068980898368,15.042207,14.835138,9281.75,Catacalysmic Variables
0.293468,258.2340501781513,33.5219302328514,1334848936218459136,258.23405017815,33.52193023285,56.65904431066556,34.12381101708008,1.745505616391937,4.233245931712947,13.023641,-0.018393517,0.0146978658541132,2.4415504555362637,-18.237653052980704,1.0997458,9.347771047159284,1,0,258.23405017815,33.52193023285,258.2340360116683,33.5220108916942,926,CATS,V795 Her,258.2340360116683,33.5220108916942,NL,SH,0.108247,,,,1334848936218459136,579.763656252649,1.6969,2.666,-18.138,13.082255,4.266000064115524,12.992241,13.051884,8923.33,Catacalysmic Variables
0.23122,273.6242980939928,61.3928222834866,2158980729992107776,273.62429809399,61.39282228349,90.587910611605,27.950382649409487,1.2152432890009417,5.672351038726642,15.249036,0.22594929,0.0086449002616544,0.7890392969862386,-14.292782626926076,1.0728123,11.02792267069062,1,0,273.62429809399,61.39282228349,273.624290846905,61.39288641734301,737,CATS,1813+6122,273.624290846905,61.392886417343,NL,UX,0.148,,,,2158980729992107776,789.772055705504,1.2376,0.777,-14.431,15.223224,5.735715184268592,15.244294,15.049134,9522.75,Catacalysmic Variables
0.118562,112.838045038114,-10.3637530960735,3035322730338241792,112.83804503811,-10.36375309607,226.72458290892288,3.995083385546832,1.593139503175244,4.312179981903391,13.300912,0.048304558,-0.0035345544356302,2.20344417466913,-7.1173407007468885,0.8812347,7.661872392404472,1,0,112.83804503811,-10.36375309607,112.8380351548614,-10.3637216299668,618,CATS,KQ Mon,112.8380351548614,-10.3637216299668,NL,UX,0.128,,,,3035322730338241792,617.684704380637,1.5907,2.185,-7.081,13.239182,4.285347764440992,13.174676,13.178025,9532.0,Catacalysmic Variables
0.278213,38.9929713081721,80.4956651726933,568635875943206272,38.99297130817,80.49566517269,127.3312186055196,18.52939131012039,2.026111436726481,5.527380971083352,13.994065,0.31854725,0.0129296992164742,16.004874819971697,6.790324465873086,0.88909644,10.195032074145736,1,0,38.99297130817,80.49566517269,38.9925411652827,80.4956347146909,1101,CATS,0229+8016,38.9925411652827,80.4956347146909,NL,UX,0.16149,,,,568635875943206272,479.616878306153,2.0563,15.981,6.851,13.968455,5.5639827097441135,14.028994,13.742693,8777.75,Catacalysmic Variables
0.055957,76.7011912777097,83.3231414859428,570311497303401984,76.70119127771,83.32314148594,129.49329283749972,24.033604273464785,1.299735605219071,5.711349666215916,15.142075,0.37269878,-0.0041428998912216,0.4555805048967248,3.433321266060027,1.026227,7.839597667606771,1,0,76.70119127771,83.32314148594,76.7011717920964,83.3231261083103,1100,CATS,0455+8315,76.7011717920964,83.3231261083103,NL,VY,0.148724,,,,570311497303401984,764.843408828781,1.2788,0.511,3.456,15.070603,5.652740357845092,15.154319,14.854534,8733.33,Catacalysmic Variables
0.284132,30.2177289901999,-9.4088039529476,2462596293177188480,30.2177289902,-9.40880395295,168.9685610338235,-65.86319066524945,0.5606060382641925,5.542403083380727,16.799114,-0.29599,0.0197718837246123,17.668346314497832,-3.155917236858101,0.98304373,13.069193150490662,1,0,30.2177289902,-9.40880395295,30.217650192902003,-9.4087903093476,696,CATS,ES Cet,30.217650192902,-9.4087903093476,AC,NL,0.007178,,,,2462596293177188480,1502.10399389285,0.5961,17.486,-3.075,16.863888,5.98038799574587,16.663313,17.014439,8868.67,Catacalysmic Variables
0.238587,352.2518930875354,-29.7794657641646,2329317895999827840,352.25189308754,-29.77946576416,19.74457452615619,-71.7140078146153,1.640177333531042,4.646221836301622,13.571768,0.10116863,0.0361740749729657,-13.847933168928266,-6.005677448492444,0.86901885,9.4658113621697,1,0,352.25189308754,-29.77946576416,352.2519629738304,-29.77943906290829,706,CATS,VY Scl,352.2519629738304,-29.7794390629083,NL,VY,0.2323,,,,2329317895999827840,629.854572342789,1.5603,-13.648,-6.002,13.366957,4.370755567968867,13.333135,13.296433,9539.0,Catacalysmic Variables
